random,resp_id,resp_race,resp_gender,resp_state,resp_polview,resp_reason,resp_decision,resp_age,resp_educ4,def_id,def_gender,def_age,def_race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,c_charge_degree,decile_score,two_year_recid
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,0,70,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,0,66,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,0,44,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,0,41,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,0,23,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,0,29,3,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,0,21,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,0,20,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,1,31,2,1120,Male,24,African-American,0,0,0,0,Deliver Cannabis,F,8,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),0,32,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,0,51,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,0,70,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,0,26,3,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,0,70,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,0,66,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,0,44,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,0,41,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,1,23,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,0,64,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,0,21,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,1,20,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,0,31,2,3290,Male,29,African-American,0,0,0,0,Crim Use of Personal ID Info,F,4,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,0,51,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,0,66,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,0,44,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,1,23,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,0,20,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,0,31,2,6109,Male,20,Caucasian,0,0,0,0,Child Abuse,F,3,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,1,66,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,1,66,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,1,44,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,1,23,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,1,39,3,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,5219,African-American,male,California,Conservative,Number of prior crimes,1,20,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,1,31,2,9926,Male,30,Caucasian,0,0,0,11,Reckless Driving,M,10,1
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,1,66,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,1,66,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,1,44,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,1,23,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,1,39,3,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,1,20,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,1,31,2,6009,Male,29,African-American,0,0,0,6,Felony Battery,M,2,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,0,26,3,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,0,70,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,0,62,3,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,0,66,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,0,44,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,0,23,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,0,29,3,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,0,64,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,5219,African-American,male,California,Conservative,Number of prior crimes,0,20,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,0,31,2,3015,Male,46,Caucasian,0,0,0,1,Battery,M,1,1
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,1,66,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,1,44,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,0,23,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,0,20,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,0,31,2,8314,Male,26,African-American,0,0,0,4,Driving While License Revoked,F,9,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,1,66,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,1,66,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,1,44,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,1,23,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,1,64,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,1,39,3,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,1,32,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,1,21,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,5219,African-American,male,California,Conservative,Number of prior crimes,1,20,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,1,31,2,2350,Male,30,African-American,0,0,0,7,Assault,M,10,1
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,0,51,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,0,70,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,0,26,3,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,0,62,3,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,0,66,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1848,Caucasian,male,Georgia,Conservative,Number of prior crimes,0,44,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,1852,Caucasian,male,Minnesota,Moderate Liberal,Number of prior crimes,1,41,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,3838,African-American,female,Pennsylvania,Don't know,Crime description,0,23,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,4488,African-American,male,South Carolina,Very liberal,Number of prior crimes,1,29,3,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,4519,Caucasian,male,Kentucky,Very conservative,Number of prior crimes,0,64,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,4530,African-American,male,Maryland,Moderate Liberal,Number of prior crimes,0,39,3,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,4707,Caucasian,female,Virginia,Very liberal,Crime description,0,32,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,4956,African-American,female,Virginia,Moderate Liberal,Number of prior crimes,0,21,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,5106,Caucasian,female,South Carolina,Very conservative,Number of prior crimes,1,60,3,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,5219,African-American,male,California,Conservative,Number of prior crimes,0,20,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,5267,African-American,male,Massachusetts,Moderate Liberal,Age,1,44,4,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,5354,African-American,female,Alabama,Don't know,Number of prior crimes,0,31,2,2656,Male,58,Caucasian,0,0,0,1,Fel Drive License Perm Revoke,F,1,0
24,231,Caucasian,female,Missouri,Moderate Liberal,Type of crime (misdemeanor or felony),1,32,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,384,Caucasian,female,Montana,Very conservative,Number of prior crimes,1,51,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,919,Caucasian,female,New Jersey,Very liberal,Number of prior crimes,1,70,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,973,Caucasian,male,Wisconsin,Conservative,Number of prior crimes,1,26,3,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,1069,Caucasian,female,Florida,Conservative,Number of prior crimes,1,70,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,1547,Caucasian,male,California,Conservative,Number of prior crimes,0,66,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,1617,African-American,male,Minnesota,Moderate Liberal,Number of prior crimes,1,62,3,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
24,1686,African-American,female,Texas,Conservative,Number of prior crimes,1,66,2,6574,Female,31,African-American,0,0,0,2,Aggravated Assault W/Dead Weap,F,2,1
