"","block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree","compas_decile_score","two_year_recid","c_charge_desc","mturk_charge_name","full_charge_description"
"369",8,10499,1,1,28,0,0,5,306,1,9,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"370",8,7914,1,0,55,0,0,0,133,0,1,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"371",8,265,2,0,28,0,0,6,337,0,6,1,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"372",8,7445,3,0,31,0,0,1,21,1,8,1,"Aggravated Battery / Pregnant","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"373",8,763,3,0,26,0,0,7,15,1,5,1,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"374",8,6658,2,0,39,0,0,0,274,1,4,1,"Poss Unlaw Issue Id","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"375",8,9832,1,0,25,0,0,1,45,0,4,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"376",8,7257,1,0,24,0,0,1,246,1,3,1,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"377",8,9031,2,0,27,0,0,21,268,1,7,1,"Poss Pyrrolidinovalerophenone","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"378",8,956,2,0,24,0,0,4,306,1,10,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"379",8,4076,2,0,33,0,0,6,246,1,6,0,"Pos Cannabis W/Intent Sel/Del","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"380",8,8278,2,0,53,0,0,3,18,1,6,1,"Aggravated Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"381",8,7754,1,0,25,0,0,2,128,0,4,1,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"382",8,7340,1,1,31,0,0,0,186,1,4,1,"Grand Theft (Motor Vehicle)","Grand Theft","The unlawful taking of property worth more than $300"
"383",8,5224,2,0,25,0,0,0,277,1,8,1,"Poss/Sell/Del Cocaine 1000FT Sch","Possession of Cocaine","Possession of cocaine"
"384",8,1834,1,0,31,0,0,0,107,1,4,0,"Del of JWH-250 2-Methox 1-Pentyl","Dealing Controlled Substances","Possessing a criminalized narcotic or pharmacological drug with the intent to sell or deliver"
"385",8,829,1,0,22,1,0,6,306,1,10,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"386",8,9488,1,0,21,0,0,0,45,0,4,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"387",8,9747,2,0,32,0,0,4,65,1,4,1,"Burglary Unoccupied Dwelling","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"388",8,5354,2,0,24,0,0,1,328,0,9,1,"Prowling/Loitering","Loitering","Standing or waiting around idly in a manner unusual for law-abiding citizens, creating an imminent threat to public safety"
"389",8,122,2,0,30,0,0,8,283,0,10,1,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"390",8,7723,3,0,24,0,0,0,57,1,2,0,"Burglary Conveyance Occupied","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"391",8,363,1,0,44,0,0,8,45,0,5,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"392",8,4730,1,0,20,0,0,1,192,1,2,1,"Grand Theft of the 2nd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"393",8,3056,2,0,25,0,0,0,273,1,3,0,"Poss Unlaw Issue Driver Licenc","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"394",8,3146,3,0,37,0,0,0,377,1,3,1,"Tamper With Witness/Victim/CI","Tampering with a Witness","The act of attempting to alter or prevent the testimony of witnesses within criminal or civil proceedings"
"395",8,8835,2,0,29,0,0,3,283,0,1,0,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"396",8,3761,2,0,42,0,0,7,169,1,5,1,"Felony Battery (Dom Strang)","Battery","Intentionally causing bodily harm to another person without a weapon"
"397",8,8036,3,0,42,0,0,1,128,0,1,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"398",8,10979,2,0,43,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"399",8,5553,1,0,22,0,0,0,6,1,3,0,"Agg Battery Grt/Bod/Harm","Battery","Intentionally causing bodily harm to another person without a weapon"
"400",8,3585,1,0,54,0,0,1,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"401",9,8306,2,0,43,0,0,15,337,0,9,1,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"402",9,5074,2,0,33,0,0,1,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"403",9,8791,1,1,29,0,0,0,45,0,6,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"404",9,2567,1,0,38,0,0,1,45,0,6,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"405",9,10369,3,0,29,0,0,1,6,1,1,0,"Agg Battery Grt/Bod/Harm","Battery","Intentionally causing bodily harm to another person without a weapon"
"406",9,5342,1,0,47,0,0,3,242,0,5,0,"Petit Theft","Theft","The taking of another person's property worth less than $300"
"407",9,5600,2,0,25,0,0,0,45,0,5,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"408",9,6916,2,0,23,0,0,1,190,1,6,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"409",9,5420,2,0,22,0,0,2,297,1,4,1,"Possession Of Alprazolam","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"410",9,8292,2,0,28,0,8,12,306,1,10,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"411",9,1689,1,0,54,0,0,3,239,0,1,1,"Operating W/O Valid License","Operating a Vehicle without a Valid Drivers License","Operating a motor vehicle without a valid drivers license"
"412",9,8118,2,0,34,0,0,4,283,0,6,0,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"413",9,7323,2,0,41,0,0,19,104,1,5,1,"Del Cannabis At/Near Park","Dealing Cannabis/Marijuana","Possessing cannabis with the intent to sell or deliver the cannabis"
"414",9,10652,2,0,33,0,0,3,336,0,6,1,"Resist Officer w/Violence","Resisting an Officer with Violence","When a person knowingly and willfully resists, obstructs, or opposes a law enforcement officer by threatening violence or engaging in violent conduct against the law enforcement officer was engaged in the lawful execution of a legal duty"
"415",9,10925,1,0,26,0,0,3,374,0,2,1,"Susp Drivers Lic 1st Offense","Driving with a Suspended License","Driving with a license that has been suspended"
"416",9,8259,2,0,58,0,0,0,169,1,1,0,"Felony Battery (Dom Strang)","Battery","Intentionally causing bodily harm to another person without a weapon"
"417",9,1212,2,1,24,0,0,1,45,0,5,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"418",9,5670,1,0,18,5,0,4,58,1,8,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"419",9,8705,2,1,22,0,0,4,306,1,9,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"420",9,9367,2,1,25,0,0,7,170,1,9,1,"Felony Battery w/Prior Convict","Battery","Intentionally causing bodily harm to another person without a weapon"
"421",9,8847,2,1,39,0,0,3,418,1,5,1,"Uttering a Forged Instrument","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"422",9,10985,2,0,30,0,1,19,306,1,10,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"423",9,1559,1,0,24,1,2,3,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"424",9,9055,3,1,21,0,0,0,45,0,4,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"425",9,7178,2,0,43,0,0,7,85,1,6,1,"Corrupt Public Servant","Threatening a Public Servant",NA
"426",9,8891,1,0,56,0,0,17,85,1,4,1,"Corrupt Public Servant","Threatening a Public Servant",NA
"427",9,5821,1,0,31,0,0,3,45,0,5,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"428",9,3298,1,0,31,0,0,6,45,0,5,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"429",9,5745,2,0,29,0,0,2,190,1,3,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"430",9,9811,2,1,25,0,0,5,6,1,9,1,"Agg Battery Grt/Bod/Harm","Battery","Intentionally causing bodily harm to another person without a weapon"
"431",9,5370,2,0,23,0,0,1,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"432",9,10167,2,0,24,0,0,2,313,1,6,1,"Possession of Hydromorphone","Possession of a Controlled Substance","Possession of a criminalized narcotic or pharmacological drug"
"433",9,919,3,0,36,0,0,1,243,0,10,1,"Petit Theft $100- $300","Theft","The taking of another person's property worth less than $300"
"434",9,9534,2,0,49,0,0,29,172,1,6,1,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"435",9,9746,3,0,23,0,0,0,283,0,7,0,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"436",9,6595,2,0,40,0,0,0,18,1,1,0,"Aggravated Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"437",9,6862,2,0,31,0,0,5,97,1,4,0,"Cruelty Toward Child","Child Abuse","Intentional infliction of physical or mental injury upon a child"
"438",9,807,1,0,23,0,0,0,45,0,9,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"439",9,4441,1,1,54,0,0,1,337,0,2,0,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"440",9,9040,2,0,34,0,0,3,21,1,1,0,"Aggravated Battery / Pregnant","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"441",9,5096,2,1,38,0,0,0,426,0,4,0,"Viol Prot Injunc Repeat Viol","Restraining Order Violation","Violating the terms of a restraining order"
"442",9,730,4,0,35,0,0,0,64,1,6,0,"Burglary Structure Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"443",9,9852,2,0,21,0,2,2,190,1,10,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"444",9,8253,2,0,29,0,0,0,45,0,3,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"445",9,9163,2,0,31,1,1,12,337,0,8,1,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"446",9,2780,1,0,58,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"447",9,4510,1,0,54,0,0,2,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"448",9,2405,2,1,24,0,0,0,167,1,3,0,"Felony Batt(Great Bodily Harm)","Battery","Intentionally causing bodily harm to another person without a weapon"
"449",9,1446,1,0,35,0,0,2,74,1,1,0,"Child Abuse","Child Abuse","Intentional infliction of physical or mental injury upon a child"
"450",9,1314,2,0,31,0,3,25,337,0,8,1,"Resist/Obstruct W/O Violence","Resisting an Officer","When a person knowingly and willfuly, but not violently, resists, obstructs, or opposes a law enforcement officer engaged in the execution of legal process, or lawful execution of a legal duty"
"451",10,6360,1,0,39,0,0,0,306,1,3,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"452",10,1841,1,1,37,0,0,1,128,0,3,0,"Driving Under The Influence","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"453",10,657,2,1,24,0,0,3,190,1,10,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"454",10,6449,2,0,51,0,0,11,243,0,5,1,"Petit Theft $100- $300","Theft","The taking of another person's property worth less than $300"
"455",10,3055,2,0,61,0,0,5,306,1,2,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"456",10,9831,3,0,29,0,0,0,122,0,2,1,"Disorderly Conduct","Disorderly Conduct","Commiting an act that corrupts the public morals, outrages the sense of public decency, or affects the peace and quiet of persons who may witness them, or engages in brawling, fightin, or other conduct that constitutes a breach of the peace"
"457",10,5372,2,1,29,0,0,0,190,1,2,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"458",10,8863,3,0,31,0,0,5,89,1,6,1,"Crim Use of Personal ID Info","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"459",10,2687,1,0,54,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"460",10,8563,3,0,27,0,0,1,239,0,2,0,"Operating W/O Valid License","Operating a Vehicle without a Valid Drivers License","Operating a motor vehicle without a valid drivers license"
"461",10,4748,2,1,30,0,0,0,45,0,3,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"462",10,4524,1,0,20,0,0,0,190,1,4,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"463",10,5968,1,0,57,0,0,9,306,1,4,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"464",10,4520,2,1,30,0,0,3,172,1,6,1,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"465",10,5673,2,0,32,0,0,10,172,1,6,1,"Felony Driving While Lic Suspd","Driving with a Suspended License","Driving with a license that has been suspended"
"466",10,3084,2,1,50,0,0,7,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"467",10,1522,2,0,23,0,0,2,45,0,7,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"468",10,9495,3,0,21,0,1,2,61,1,7,1,"Burglary Dwelling Occupied","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"469",10,5249,2,0,28,0,0,0,236,1,4,0,"Offn Against Intellectual Prop","Offense Against Intellectual Property","Robbing people or companies of their ideas, inventions, and creative expressionsÑknown as Òintellectual propertyÓÑwhich can include everything from trade secrets and proprietary products and parts to movies, music, and software"
"470",10,2400,2,0,30,0,2,11,372,1,8,0,"Strong Armed  Robbery","Armed Robbery","When a person intentionally and unlawfully takes money or property from another person through the use of force, violence, assault, or threat while in possession of a firearm or other deadly weapon"
"471",10,5369,2,0,45,0,0,0,199,0,1,0,"Interfere W/Traf Cont Dev RR","Interference with Traffic Control Railroad Divide","Unlawfully interfering with a railroad divide"
"472",10,10807,1,0,25,0,0,3,127,0,9,1,"Driving License Suspended","Driving with a Suspended License","Driving with a license that has been suspended"
"473",10,4870,1,0,24,0,0,1,93,0,2,0,"Criminal Mischief Damage <$200","Criminal Damage of less than $1000","When a person willfully and maliciously damages another person's property - with damage less than $1,000"
"474",10,2165,2,0,53,0,0,0,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"475",10,3641,1,0,26,0,0,0,45,0,6,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"476",10,8471,2,0,23,0,0,2,58,1,4,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"477",10,4182,1,0,32,0,0,0,317,1,5,0,"Possession Of Methamphetamine","Possession of Meth","Possession of Meth"
"478",10,5623,1,0,32,0,0,0,242,0,6,1,"Petit Theft","Theft","The taking of another person's property worth less than $300"
"479",10,7148,3,0,45,0,0,8,15,1,7,0,"Aggravated Assault W/Dead Weap","Assault with a Deadly Weapon","An intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent"
"480",10,4754,2,0,47,0,0,1,306,1,1,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"481",10,6690,2,0,25,0,1,7,336,1,10,1,"Resist Officer w/Violence","Resisting an Officer with Violence","When a person knowingly and willfully resists, obstructs, or opposes a law enforcement officer by threatening violence or engaging in violent conduct against the law enforcement officer was engaged in the lawful execution of a legal duty"
"482",10,5069,2,0,24,1,0,2,326,0,10,1,"Prostitution/Lewd Act Assignation","Prostitution","Engaging in sex for money"
"483",10,22,2,0,25,0,0,3,190,1,10,0,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"484",10,5563,1,0,33,0,0,0,306,1,6,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"485",10,10949,2,0,19,1,0,1,190,1,9,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"486",10,208,1,0,44,0,0,2,45,0,2,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"487",10,1300,1,1,21,0,0,0,283,0,5,0,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"488",10,7847,1,0,30,0,0,0,130,0,1,0,"DUI - Enhanced","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"489",10,4593,4,0,38,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"490",10,2841,1,0,24,0,1,3,133,0,5,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"491",10,7099,2,0,34,0,0,2,303,1,2,0,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"492",10,3110,1,0,21,0,0,0,45,0,4,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"493",10,3952,1,0,37,0,0,0,134,0,4,0,"DUI Property Damage/Injury","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"494",10,9229,2,0,22,0,0,0,45,0,8,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"495",10,3255,2,0,51,0,0,4,374,0,2,0,"Susp Drivers Lic 1st Offense","Driving with a Suspended License","Driving with a license that has been suspended"
"496",10,1718,2,0,25,0,1,11,190,1,9,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"497",10,480,2,0,20,0,0,0,190,1,9,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"498",10,8438,1,1,34,0,0,12,306,1,10,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"499",10,10136,2,0,34,0,0,2,71,1,3,1,"Carrying Concealed Firearm","Carrying a Concealed Weapon","When a person knowingly carries, on or about their person, a weapon that is concealed from the ordinary sight of another person"
"500",10,5387,2,0,34,0,0,0,45,0,1,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"501",11,8534,1,1,44,0,0,10,171,1,5,1,"Felony Committing Prostitution","Prostitution","Engaging in sex for money"
"502",11,8403,2,0,19,0,0,0,336,1,4,1,"Resist Officer w/Violence","Resisting an Officer with Violence","When a person knowingly and willfully resists, obstructs, or opposes a law enforcement officer by threatening violence or engaging in violent conduct against the law enforcement officer was engaged in the lawful execution of a legal duty"
"503",11,6668,2,0,29,0,0,0,122,0,2,1,"Disorderly Conduct","Disorderly Conduct","Commiting an act that corrupts the public morals, outrages the sense of public decency, or affects the peace and quiet of persons who may witness them, or engages in brawling, fightin, or other conduct that constitutes a breach of the peace"
"504",11,9172,2,0,21,0,0,0,306,1,7,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"505",11,3950,1,0,38,0,0,3,306,1,9,1,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"506",11,1191,1,0,22,0,0,0,58,1,4,1,"Burglary Conveyance Unoccup","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"507",11,8939,2,1,26,0,0,1,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"508",11,2907,2,0,22,0,0,3,167,1,6,1,"Felony Batt(Great Bodily Harm)","Battery","Intentionally causing bodily harm to another person without a weapon"
"509",11,2152,2,1,42,0,0,2,66,1,2,0,"Burglary With Assault/battery","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"510",11,266,3,0,54,0,0,2,65,1,1,0,"Burglary Unoccupied Dwelling","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"511",11,7508,3,0,44,0,0,0,45,0,1,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"512",11,5506,1,0,24,0,0,3,21,1,5,1,"Aggravated Battery / Pregnant","Assault","An intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent"
"513",11,2638,1,0,23,0,0,0,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"514",11,3412,1,0,25,0,0,0,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"515",11,5689,1,0,22,0,0,1,186,1,4,0,"Grand Theft (Motor Vehicle)","Grand Theft","The unlawful taking of property worth more than $300"
"516",11,8565,2,0,30,0,0,13,168,1,10,1,"Felony Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"517",11,10703,2,0,43,0,1,23,114,1,7,0,"Deliver Cocaine 1000FT Park","Dealing Cocaine","Possessing cocaine with the intent to sell or deliver the cocaine"
"518",11,7247,2,1,24,0,0,2,57,1,5,1,"Burglary Conveyance Occupied","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"519",11,6339,2,0,49,0,0,11,426,0,5,1,"Viol Prot Injunc Repeat Viol","Restraining Order Violation","Violating the terms of a restraining order"
"520",11,469,2,0,20,0,0,0,186,1,10,1,"Grand Theft (Motor Vehicle)","Grand Theft","The unlawful taking of property worth more than $300"
"521",11,8258,2,0,26,0,0,6,55,1,7,1,"Burglary Conveyance Armed","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"522",11,10169,1,0,33,0,0,0,283,0,7,1,"Possess Cannabis/20 Grams Or Less","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"523",11,2898,1,1,31,0,0,0,45,0,3,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"524",11,8777,1,0,21,0,0,1,56,1,4,0,"Burglary Conveyance Assault/Bat","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"525",11,9484,1,1,41,0,0,1,45,0,2,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"526",11,648,2,0,57,0,0,1,175,1,5,1,"Felony Petit Theft","Theft","The taking of another person's property worth less than $300"
"527",11,1611,2,0,47,0,0,4,306,1,3,0,"Possession of Cocaine","Possession of Cocaine","Possession of cocaine"
"528",11,4835,2,0,37,0,0,1,175,1,10,0,"Felony Petit Theft","Theft","The taking of another person's property worth less than $300"
"529",11,3293,1,1,27,0,0,0,303,1,3,0,"Possession of Cannabis","Possession of Cannabis/Marijuana","Possession of cannabis/marijuana"
"530",11,10317,2,0,62,0,0,0,133,0,1,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"531",11,1157,5,0,27,0,0,3,133,0,7,0,"DUI Level 0.15 Or Minor In Veh","Driving Under the Influence","Operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher"
"532",11,4165,2,0,22,0,0,0,35,1,7,0,"Att Burgl Unoccupied Dwel","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"533",11,279,3,0,57,0,0,1,129,1,1,0,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"534",11,9971,1,1,55,0,0,0,47,1,1,0,"Battery on a Person Over 65","Battery","Intentionally causing bodily harm to another person without a weapon"
"535",11,9380,1,0,38,0,0,5,129,1,4,0,"Driving While License Revoked","Driving with a Revoked License","Driving with a license that has been revoked"
"536",11,10931,3,0,28,0,0,1,344,1,3,0,"Robbery Sudd Snatch No Weapon","Robbery","When a person intentionally and unlawfully takes money or property from another person through the use of force, violence, assault, or threat"
"537",11,4694,1,0,44,0,0,2,45,0,4,0,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"538",11,10492,3,1,25,0,1,14,65,1,6,0,"Burglary Unoccupied Dwelling","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"539",11,6687,1,0,39,0,0,10,190,1,8,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"540",11,10267,2,1,31,0,0,4,10,1,8,0,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon","Intentionally causing bodily harm to another person with a deadly weapon"
"541",11,8642,1,0,61,0,0,4,418,1,6,0,"Uttering a Forged Instrument","Forgery","When a person falsely makes, alters, counterfeits, or forges a document that carries Òlegal efficacyÓ"
"542",11,3347,2,1,36,0,0,7,92,1,3,1,"Criminal Mischief","Criminal Damage of less than $1000","When a person willfully and maliciously damages another person's property - with damage less than $1,000"
"543",11,4139,2,0,35,0,1,14,45,0,8,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"544",11,3562,2,0,52,0,0,0,367,1,1,0,"Solicitation On Felony 3 Deg","Soliciting For Prostitution","When a person solicits, induces, entices, or procures another person to engage in prostitution, lewdness, or assignation"
"545",11,10560,1,0,41,0,0,1,10,1,1,1,"Aggrav Battery w/Deadly Weapon","Battery with a Deadly Weapon","Intentionally causing bodily harm to another person with a deadly weapon"
"546",11,9685,2,0,22,0,0,0,45,0,7,1,"Battery","Battery","Intentionally causing bodily harm to another person without a weapon"
"547",11,8014,2,0,52,0,0,7,190,0,3,1,"Grand Theft in the 3rd Degree","Grand Theft","The unlawful taking of property worth more than $300"
"548",11,6164,2,1,37,0,0,1,66,1,1,0,"Burglary With Assault/battery","Burglary","Unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside"
"549",11,10580,1,1,22,0,0,1,425,0,8,0,"Viol Pretrial Release Dom Viol","Domestic Violence","The touching or striking of a family member, household member, or domestic partner against their will"
